price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,condition,grade,m2_basement,yr_built,yr_renovated,zip,lat,long
425000,2,1.0,89,273,1.0,0,3,7,0,1910,0,98102,47.6233,-122.319
335000,3,1.75,144,690,1.0,0,3,7,25,1953,0,98146,47.4999,-122.368
532500,3,1.75,122,460,2.0,0,4,7,11,1909,0,98116,47.5724,-122.384
397500,3,1.25,139,1264,1.0,0,4,6,64,1961,0,98125,47.7289,-122.28299999999999
379000,2,1.0,86,497,1.0,0,3,7,0,1952,0,98117,47.6971,-122.37200000000001
326100,2,1.0,81,707,1.0,0,3,6,0,1942,0,98177,47.7145,-122.361
535000,3,2.5,125,93,3.0,0,3,7,5,2003,0,98115,47.6774,-122.324
399000,4,1.0,138,588,1.5,0,4,7,0,1951,0,98126,47.5303,-122.37799999999999
585000,4,2.5,199,751,1.0,0,4,8,46,1952,0,98115,47.6948,-122.32799999999999
645000,4,2.0,256,1066,1.0,0,3,8,146,1955,0,98125,47.7293,-122.28399999999999
178500,2,1.0,68,594,1.0,0,3,6,0,1953,0,98146,47.5077,-122.344
553500,2,1.0,78,215,1.0,0,3,7,0,1922,0,98105,47.6707,-122.32799999999999
700000,4,2.0,168,422,2.0,0,3,8,0,1908,0,98105,47.6593,-122.32700000000001
530000,3,2.5,178,664,2.0,0,3,8,0,2005,0,98125,47.7191,-122.309
563000,3,2.0,127,460,1.5,0,4,7,0,1917,0,98117,47.6807,-122.369
280300,2,1.0,85,460,1.0,0,4,6,40,1949,0,98103,47.7008,-122.338
460000,4,1.75,161,506,1.5,0,5,7,64,1926,0,98117,47.6802,-122.38799999999999
429000,2,1.0,99,331,1.0,0,3,7,0,1922,0,98122,47.6078,-122.291
164808,3,1.0,115,498,1.0,0,3,7,0,1980,0,98178,47.5064,-122.265
475000,3,1.75,156,776,1.0,0,3,8,43,1977,0,98125,47.7221,-122.31700000000001
446450,3,1.5,136,713,1.0,0,5,7,0,1960,0,98126,47.5144,-122.37899999999999
271310,2,1.0,80,491,1.5,0,2,6,0,1906,0,98144,47.5849,-122.302
315000,4,1.0,120,773,1.5,0,4,7,0,1953,0,98133,47.7612,-122.33200000000001
543115,2,1.0,127,505,1.0,0,3,8,32,1947,0,98199,47.6382,-122.399
900000,4,2.0,109,753,1.5,0,3,7,0,1945,0,98117,47.6908,-122.397
2450000,4,4.25,391,603,2.0,0,4,10,127,2008,0,98144,47.5747,-122.28299999999999
980000,4,3.0,339,539,1.0,0,3,10,149,1967,0,98199,47.6327,-122.395
395000,5,2.5,190,883,1.0,0,3,7,74,1962,0,98146,47.4997,-122.36399999999999
415000,3,1.75,136,202,2.0,0,3,7,0,1995,0,98103,47.6969,-122.35
512031,3,1.75,142,276,1.0,0,3,7,71,1920,0,98117,47.6769,-122.36
716500,3,1.75,178,460,1.0,0,3,9,64,1936,0,98105,47.6582,-122.27799999999999
410000,3,2.0,156,391,1.0,0,3,6,75,1944,0,98199,47.6542,-122.385
850000,4,3.25,317,598,2.0,0,3,8,92,1994,0,98136,47.5437,-122.38799999999999
620000,4,2.25,221,492,1.5,0,4,7,86,1929,0,98117,47.6763,-122.37
699000,3,1.75,154,494,1.0,0,3,7,37,1952,0,98199,47.6416,-122.397
528000,4,2.25,176,736,1.0,0,3,8,58,1960,0,98125,47.7259,-122.29799999999999
790000,4,2.75,261,1095,1.0,0,4,9,110,1961,0,98136,47.5271,-122.38600000000001
275000,3,1.5,130,828,1.0,0,3,7,0,1953,0,98133,47.7635,-122.35
550000,3,1.0,140,230,1.5,0,3,8,0,1912,0,98109,47.6347,-122.352
250000,3,1.0,109,575,1.0,0,3,7,18,1954,0,98108,47.5658,-122.292
360000,3,1.0,97,847,1.5,0,3,7,0,1954,0,98125,47.7071,-122.301
986000,3,2.5,219,1479,1.0,0,4,9,96,1964,0,98136,47.5262,-122.38600000000001
515000,2,1.0,98,389,1.0,0,3,7,18,1906,0,98112,47.6231,-122.29299999999999
310000,4,3.0,185,683,1.0,0,5,7,85,1951,0,98178,47.5042,-122.265
356700,2,1.0,100,460,1.0,0,4,7,33,1942,0,98126,47.5258,-122.37799999999999
775000,4,1.75,213,515,1.0,0,3,7,75,1956,0,98199,47.6397,-122.38799999999999
325000,3,1.0,96,694,1.0,0,3,6,0,1951,0,98133,47.7565,-122.339
825000,2,1.0,106,1175,1.0,1,4,6,0,1908,0,98178,47.501999999999995,-122.22200000000001
490000,3,1.5,181,313,1.5,0,4,8,51,1929,0,98122,47.6163,-122.292
360000,4,2.5,191,375,1.0,0,5,7,96,1962,0,98144,47.571999999999996,-122.29
550000,4,2.5,191,375,1.0,0,5,7,96,1962,0,98144,47.571999999999996,-122.29
575000,4,1.5,259,657,1.0,0,3,8,121,1954,0,98136,47.5252,-122.382
453500,2,1.75,92,162,1.0,0,4,6,37,1924,0,98109,47.6261,-122.355
285000,2,1.5,91,127,3.0,0,3,7,0,2001,0,98133,47.7218,-122.35600000000001
631000,5,2.0,209,221,2.0,0,3,7,0,1905,0,98122,47.6051,-122.319
285000,2,2.5,127,99,2.0,0,3,7,22,2011,0,98126,47.5462,-122.369
609850,2,2.75,176,126,3.0,0,3,9,0,2002,0,98119,47.6544,-122.37299999999999
200000,3,1.0,113,403,1.0,0,3,6,0,1947,0,98106,47.5352,-122.361
690000,2,1.0,89,420,1.0,0,4,7,0,1907,0,98103,47.6561,-122.33200000000001
353000,3,1.0,124,712,1.0,0,4,6,45,1947,0,98125,47.7098,-122.291
239000,3,1.0,86,789,1.0,0,3,6,0,1950,0,98146,47.5006,-122.336
505000,3,1.0,127,368,1.5,0,3,7,0,1910,0,98112,47.6261,-122.296
170000,3,1.0,136,522,1.0,0,3,6,64,1944,0,98106,47.5175,-122.36
332500,3,1.5,138,583,1.0,0,3,7,0,1953,0,98125,47.7274,-122.31200000000001
269000,3,1.0,155,391,1.0,0,3,7,62,1967,0,98178,47.4945,-122.258
420000,7,3.0,270,793,1.0,0,3,8,115,1977,0,98155,47.7555,-122.307
400000,3,1.0,104,377,1.0,0,3,7,13,1941,0,98117,47.6856,-122.385
625000,4,2.0,186,632,1.0,0,5,8,93,1942,0,98115,47.7,-122.292
380000,5,2.0,155,298,1.0,0,3,5,77,1906,0,98144,47.5965,-122.311
252500,3,2.0,106,552,1.0,0,5,7,0,1956,0,98178,47.498000000000005,-122.26299999999999
510000,4,2.5,224,479,2.0,0,3,8,0,2003,0,98155,47.7402,-122.31700000000001
725000,3,2.5,178,368,1.5,0,5,7,0,1906,0,98109,47.6372,-122.352
492000,2,1.0,81,273,1.0,0,3,7,0,1927,0,98103,47.6868,-122.34899999999999
310000,2,1.0,64,276,1.0,0,4,6,0,1918,0,98103,47.6846,-122.346
790000,4,1.75,226,926,1.0,1,3,7,97,1961,0,98178,47.5105,-122.238
315000,3,2.5,144,264,2.0,0,3,7,0,2003,0,98118,47.5412,-122.288
1750000,4,3.25,318,713,2.0,0,3,10,40,1950,1998,98115,47.6849,-122.273
439995,3,1.75,144,773,1.0,0,4,7,0,1959,0,98133,47.76,-122.34
900000,4,2.5,245,338,2.0,0,5,8,79,1910,0,98105,47.6609,-122.324
505000,3,2.0,138,230,2.0,0,3,8,0,2002,0,98107,47.6748,-122.385
585000,2,1.75,118,654,1.0,0,4,7,26,1955,0,98118,47.5569,-122.273
749950,4,2.75,268,1720,1.0,0,3,9,64,1957,1995,98177,47.7557,-122.368
875000,3,3.5,299,552,2.0,0,3,10,69,2001,0,98136,47.5533,-122.391
423000,3,1.0,168,1279,1.0,0,3,7,0,1951,0,98133,47.7654,-122.352
343000,2,1.0,113,696,1.0,0,3,7,0,1961,0,98133,47.7298,-122.34
405000,3,1.75,162,493,1.0,0,3,7,55,1956,0,98118,47.5368,-122.26700000000001
655000,3,1.0,117,331,1.5,0,3,7,0,1906,0,98119,47.6368,-122.37
406000,2,1.0,81,276,1.0,0,3,6,0,1924,0,98115,47.6749,-122.323
632000,6,2.5,236,765,1.0,0,3,7,109,1961,0,98125,47.7021,-122.287
357000,5,2.75,142,368,1.0,0,3,7,37,1990,0,98106,47.533,-122.354
277000,2,1.0,71,750,1.0,0,3,6,0,1948,0,98155,47.7458,-122.29799999999999
263000,3,1.75,137,350,1.0,0,3,6,73,1913,0,98118,47.5554,-122.27
510000,3,1.75,137,350,1.0,0,3,6,73,1913,0,98118,47.5554,-122.27
479000,3,2.5,116,82,3.0,0,3,8,0,2008,0,98109,47.6277,-122.345
651000,3,2.0,178,592,1.0,0,5,7,89,1940,0,98116,47.5664,-122.389
392400,5,2.5,232,2571,1.5,0,3,7,58,1942,1970,98155,47.7733,-122.318
585000,4,1.75,162,493,1.0,0,4,7,77,1950,0,98115,47.678999999999995,-122.288
470000,3,1.0,108,405,1.0,0,3,7,28,1951,0,98199,47.6584,-122.391
500000,4,2.0,254,2542,2.0,0,4,8,88,1978,0,98155,47.7484,-122.291
1875000,5,3.25,378,729,2.0,0,3,9,88,1921,0,98122,47.617,-122.28200000000001
735000,4,2.5,259,569,2.0,0,3,9,71,2013,0,98118,47.5529,-122.281
365000,4,2.5,144,883,1.0,0,3,7,71,1972,0,98155,47.7757,-122.303
680000,6,3.5,276,581,2.0,0,3,8,55,1969,0,98118,47.562,-122.279
360000,3,2.75,187,629,1.0,0,3,7,75,1979,0,98108,47.5413,-122.29899999999999
645000,4,2.75,215,584,1.0,0,4,7,95,1974,0,98126,47.5559,-122.37899999999999
880000,4,2.5,279,353,3.0,0,3,9,0,2005,0,98117,47.6781,-122.369
1225000,5,4.5,343,407,2.5,0,3,10,74,2001,0,98112,47.6189,-122.288
546000,3,1.75,184,460,1.0,0,4,7,82,1921,0,98117,47.6859,-122.399
399000,5,2.0,241,647,1.0,0,3,8,110,1965,0,98133,47.7338,-122.352
265000,3,2.75,103,81,3.0,0,3,8,0,1999,0,98103,47.6914,-122.34299999999999
682000,5,2.25,195,368,1.5,0,4,7,37,1910,0,98109,47.644,-122.353
614000,5,2.5,290,474,2.0,0,5,8,118,1907,2004,98118,47.5506,-122.26899999999999
340000,3,2.5,114,103,3.0,0,3,8,0,2003,0,98103,47.6985,-122.34
532500,3,1.75,149,309,1.0,0,5,7,59,1927,0,98117,47.6886,-122.361
320000,3,1.75,212,1104,1.0,0,3,8,49,1942,0,98133,47.7599,-122.34299999999999
363000,2,2.0,85,110,2.0,0,3,8,11,2009,0,98144,47.5926,-122.295
831000,4,3.0,200,368,2.0,0,4,9,52,1982,2011,98112,47.6196,-122.292
355000,2,1.0,88,575,1.0,0,3,6,0,1916,0,98136,47.5491,-122.38600000000001
550000,3,1.0,104,690,1.0,0,3,7,23,1947,0,98117,47.6973,-122.389
420000,3,1.0,106,471,1.0,0,4,6,32,1946,0,98116,47.5588,-122.39200000000001
389250,2,1.5,137,375,1.0,0,3,7,52,1956,0,98126,47.5344,-122.381
588000,4,2.0,155,460,1.0,0,3,7,64,1950,0,98115,47.6858,-122.286
372500,3,1.75,155,796,1.0,0,4,7,0,1963,0,98133,47.7338,-122.33200000000001
360000,3,1.0,144,871,1.0,0,3,7,0,1954,0,98177,47.7683,-122.359
847000,6,2.5,277,1643,2.0,0,3,8,0,1969,0,98177,47.7209,-122.37200000000001
533000,3,1.0,154,375,1.0,0,3,7,46,1967,0,98115,47.6899,-122.321
537250,4,2.5,238,877,1.0,0,4,8,87,1978,0,98155,47.7752,-122.285
600000,3,1.75,149,122,2.5,0,3,9,17,2005,0,98102,47.6498,-122.321
279950,3,1.75,139,1034,1.0,0,3,7,28,1965,0,98155,47.7571,-122.32799999999999
625000,3,3.5,167,170,2.0,0,4,8,34,2009,0,98122,47.607,-122.305
389000,2,1.0,84,644,1.0,0,3,7,0,1952,0,98115,47.6999,-122.305
1200000,4,2.0,195,309,2.0,0,3,9,0,1905,0,98112,47.6227,-122.31
605000,4,2.5,224,1092,1.0,0,5,8,77,1968,0,98155,47.7761,-122.285
805000,2,1.75,143,552,1.0,0,3,7,0,1920,0,98199,47.6712,-122.40899999999999
647500,3,1.75,119,356,1.0,0,5,7,0,1916,0,98144,47.5873,-122.29
495000,2,1.75,170,233,2.5,0,4,7,0,1903,0,98122,47.6106,-122.31
780000,4,3.0,224,331,1.5,0,5,8,88,1929,0,98103,47.6853,-122.331
729953,5,3.0,297,475,1.5,0,4,8,113,1909,0,98133,47.7053,-122.34
464950,3,1.5,110,82,2.0,0,3,8,16,2008,0,98109,47.6384,-122.34200000000001
450000,4,2.25,188,880,1.0,0,3,8,59,1959,0,98133,47.7356,-122.335
450000,4,1.0,184,430,1.5,0,3,7,69,1916,1986,98118,47.5529,-122.26799999999999
842500,4,2.5,199,487,2.5,0,4,9,0,1902,0,98122,47.6106,-122.31
345000,2,1.0,124,413,1.0,0,3,7,40,1949,0,98126,47.5315,-122.38
1075000,3,2.5,302,948,1.0,0,3,10,147,1970,0,98115,47.6948,-122.286
282000,4,1.0,110,1022,1.5,0,3,7,0,1949,0,98155,47.7529,-122.306
549000,3,1.75,184,564,1.0,0,4,8,81,1951,0,98117,47.6925,-122.38799999999999
815000,3,2.0,213,552,2.0,0,4,9,69,1926,0,98199,47.648,-122.395
450000,2,1.75,115,266,1.0,0,4,7,42,1920,0,98103,47.6795,-122.353
260000,2,1.0,103,520,1.0,0,3,6,0,1944,0,98178,47.4979,-122.241
749950,3,1.75,166,524,1.0,0,4,8,74,1941,0,98119,47.6491,-122.367
830000,5,3.0,269,258,2.0,0,3,8,72,1960,1992,98103,47.653999999999996,-122.34200000000001
320000,3,1.0,144,695,1.0,0,4,6,60,1948,0,98155,47.7552,-122.32700000000001
225000,3,2.0,156,1056,1.0,0,5,6,67,1945,0,98146,47.4851,-122.338
279200,1,1.0,59,584,1.0,0,3,5,0,1939,0,98117,47.6976,-122.359
520000,4,3.5,247,920,2.0,0,3,8,59,1942,2014,98125,47.726000000000006,-122.296
503000,4,2.5,227,464,2.0,0,3,9,0,2005,0,98155,47.7728,-122.271
433500,3,1.0,113,552,1.0,0,4,7,41,1937,0,98115,47.6839,-122.281
439000,2,1.0,97,522,1.0,0,3,7,18,1949,0,98115,47.6767,-122.286
325000,2,1.0,104,466,1.0,0,4,7,0,1955,0,98146,47.5141,-122.37700000000001
490000,2,1.0,81,587,1.0,0,3,7,0,1938,1994,98115,47.6924,-122.322
280000,2,1.0,84,429,1.0,0,5,6,0,1942,0,98106,47.5232,-122.354
425000,2,1.0,194,453,1.5,0,3,7,60,1911,0,98103,47.6872,-122.339
245000,4,1.5,118,736,1.0,0,3,6,0,1960,0,98178,47.4949,-122.255
585444,6,3.75,252,637,1.0,0,3,7,101,1962,0,98144,47.5816,-122.296
445000,4,2.0,242,837,1.5,0,3,7,74,1944,2009,98146,47.5067,-122.361
1175000,2,2.5,163,658,2.0,1,3,8,0,1957,2004,98155,47.7345,-122.285
530000,3,1.0,138,529,1.5,0,4,7,41,1927,0,98126,47.5677,-122.376
350000,3,1.5,132,1122,1.0,0,3,7,28,1948,0,98133,47.7352,-122.33
1700000,4,3.75,293,1581,2.0,1,3,10,0,1999,0,98178,47.5115,-122.24600000000001
799000,4,2.75,220,627,2.0,0,4,7,23,1945,0,98115,47.6788,-122.27
1400000,4,2.5,372,886,1.0,0,4,9,186,1951,0,98199,47.6408,-122.41
340895,2,1.0,85,792,1.0,0,5,7,0,1947,0,98155,47.733999999999995,-122.301
715000,3,2.0,162,497,1.0,0,5,7,55,1927,0,98103,47.6558,-122.331
265000,2,1.0,70,368,1.0,0,4,6,0,1950,0,98108,47.5466,-122.304
2537000,4,3.0,341,1840,2.0,0,5,10,87,1936,0,98105,47.6696,-122.26100000000001
640000,3,1.0,141,455,1.0,0,3,7,0,1950,0,98103,47.6857,-122.34100000000001
535000,3,2.0,188,515,1.0,0,5,7,85,1954,0,98144,47.5959,-122.29299999999999
352950,3,1.0,162,276,1.5,0,1,6,0,1900,0,98103,47.6598,-122.348
369500,3,1.0,110,846,1.0,0,4,7,0,1952,0,98155,47.7362,-122.319
215000,2,1.0,93,552,1.0,0,4,6,0,1944,0,98133,47.771,-122.353
302000,2,1.0,93,552,1.0,0,4,6,0,1944,0,98133,47.771,-122.353
515000,5,2.5,155,221,1.5,0,3,7,64,1930,0,98117,47.6903,-122.38
250000,1,1.0,61,239,1.0,0,3,6,0,1919,0,98144,47.5723,-122.304
672500,3,2.25,221,488,1.5,0,4,7,106,1939,0,98117,47.6876,-122.384
707500,3,1.0,138,235,2.0,0,3,7,0,1910,0,98109,47.626999999999995,-122.353
459000,4,2.0,144,353,1.0,0,4,6,55,1924,0,98117,47.6882,-122.365
495000,2,1.0,89,394,1.0,0,3,7,0,1905,0,98103,47.6667,-122.333
359000,4,1.5,174,557,1.0,0,4,7,0,1955,0,98125,47.7055,-122.3
440000,3,1.0,97,690,1.0,0,3,6,0,1900,0,98136,47.5473,-122.396
400000,4,1.5,128,662,1.0,0,3,7,23,1965,0,98133,47.7224,-122.33200000000001
652000,3,2.0,156,375,1.0,0,4,7,78,1941,0,98117,47.6785,-122.39299999999999
650000,3,1.0,157,551,1.5,0,4,7,14,1928,0,98103,47.6861,-122.354
701000,4,1.5,169,927,2.0,0,3,8,0,1907,0,98118,47.5575,-122.279
250000,2,1.0,95,808,1.0,0,3,6,0,1956,0,98146,47.4814,-122.34100000000001
420000,2,1.0,75,370,1.0,0,5,6,0,1922,0,98126,47.5649,-122.38
499950,3,3.5,167,183,2.0,0,3,8,36,2014,0,98144,47.596000000000004,-122.29799999999999
1218000,4,3.0,319,437,2.0,0,3,9,101,2014,0,98116,47.5917,-122.38600000000001
612000,6,3.0,353,1292,1.5,0,3,8,127,1949,0,98178,47.506,-122.241
1102030,5,2.5,358,2513,2.0,0,3,10,0,1950,1990,98177,47.7291,-122.363
850000,3,1.0,210,423,1.0,0,3,8,95,1936,0,98119,47.6378,-122.37200000000001
190000,2,1.0,64,874,1.0,0,3,6,0,1951,0,98118,47.5294,-122.27600000000001
500000,3,2.0,158,508,1.0,0,5,7,70,1941,0,98108,47.559,-122.29799999999999
550000,3,1.75,152,294,1.5,0,3,8,0,1901,0,98102,47.6209,-122.31700000000001
819000,3,3.5,196,566,2.0,0,5,8,55,1908,0,98199,47.6491,-122.405
409900,3,2.5,155,110,2.0,0,3,8,26,2013,0,98106,47.5389,-122.367
657500,4,1.75,149,696,1.0,0,4,7,22,1947,0,98117,47.6981,-122.4
932800,5,3.25,274,653,2.5,0,3,9,0,1998,2007,98115,47.6919,-122.294
415000,3,1.5,139,1546,1.0,0,5,8,0,1956,0,98133,47.751000000000005,-122.338
350000,3,1.75,168,867,1.0,0,3,8,22,1946,0,98146,47.5038,-122.37899999999999
375000,2,1.0,113,167,2.0,0,4,7,37,1948,0,98107,47.6684,-122.40100000000001
450000,4,1.75,151,136,1.0,0,4,7,75,1912,0,98105,47.6684,-122.314
720000,3,1.5,146,651,1.0,0,3,8,26,1952,0,98136,47.5244,-122.38600000000001
610000,4,2.0,196,241,1.5,0,5,7,44,1919,0,98103,47.6515,-122.346
607010,4,2.5,201,368,2.0,0,3,8,44,2002,0,98118,47.5553,-122.26899999999999
610000,3,1.0,166,529,1.0,0,3,7,70,1947,0,98117,47.68600000000001,-122.395
440000,3,1.0,148,506,1.5,0,3,7,0,1903,1973,98103,47.698,-122.351
605000,3,1.75,214,552,1.5,0,4,7,64,1940,0,98126,47.5765,-122.37799999999999
380000,2,1.0,111,442,1.0,0,3,8,14,1950,0,98108,47.5625,-122.316
352000,4,1.0,141,818,1.0,0,3,7,51,1925,0,98106,47.5308,-122.35
1175000,4,2.0,238,664,2.0,0,4,10,0,1930,0,98199,47.647,-122.41
453500,2,1.5,157,385,1.0,0,5,7,51,1951,0,98136,47.5286,-122.383
443500,3,2.0,177,699,1.0,0,4,8,0,1972,0,98177,47.7735,-122.363
332000,2,1.0,106,749,1.0,0,3,7,0,1954,0,98155,47.736999999999995,-122.325
475000,4,1.0,131,552,1.5,0,3,7,0,1950,0,98115,47.6844,-122.302
1050000,4,2.5,269,662,1.0,0,3,8,133,1921,2006,98144,47.5947,-122.288
500000,3,1.75,149,386,1.0,0,5,7,73,1945,0,98115,47.6743,-122.285
327500,3,1.0,98,657,1.0,0,3,7,0,1989,0,98118,47.5427,-122.288
455000,4,1.0,123,534,1.5,0,3,7,0,1914,0,98116,47.5658,-122.389
895000,3,2.5,230,713,2.0,0,4,10,54,1993,0,98112,47.6393,-122.311
512000,2,2.0,117,357,1.0,0,4,6,61,1926,0,98105,47.6694,-122.29799999999999
285000,3,2.0,194,635,1.5,0,5,6,82,1955,0,98178,47.504,-122.26
667500,4,3.0,177,368,1.5,0,4,8,35,1931,0,98116,47.5718,-122.385
425000,3,1.0,143,383,1.5,0,4,6,0,1926,0,98118,47.5387,-122.265
349500,3,2.0,117,331,1.0,0,3,7,0,1963,0,98122,47.6099,-122.29700000000001
370000,3,2.75,115,152,2.0,0,3,7,39,2006,0,98136,47.5554,-122.382
549500,3,1.75,149,776,1.0,0,4,8,0,1961,0,98125,47.703,-122.281
245000,2,1.0,65,582,1.0,0,3,6,0,1942,0,98126,47.5165,-122.376
550000,4,2.5,154,471,2.0,0,3,8,0,1999,0,98155,47.7667,-122.33
169317,2,1.0,73,368,1.0,0,3,7,0,1908,0,98112,47.6248,-122.301
1198000,4,3.5,313,354,2.5,0,3,10,56,2008,0,98112,47.6258,-122.302
880000,2,1.0,141,584,1.5,0,4,7,0,1923,0,98112,47.6325,-122.303
210000,1,1.0,86,656,1.0,0,3,6,0,1948,0,98133,47.7234,-122.333
415000,3,1.75,219,520,1.0,0,4,8,109,1956,0,98118,47.5119,-122.255
411000,3,1.75,137,906,1.0,0,4,7,28,1959,0,98155,47.7626,-122.29700000000001
810000,5,3.5,327,883,2.0,0,3,9,92,1998,0,98118,47.5484,-122.26899999999999
570000,2,1.0,101,574,1.0,0,4,7,0,1941,0,98199,47.6446,-122.40299999999999
450000,2,1.75,162,209,1.5,0,3,6,66,1912,0,98116,47.5803,-122.39299999999999
272750,4,1.5,166,808,1.0,0,3,7,43,1966,0,98146,47.4982,-122.345
520000,4,2.0,184,587,2.0,0,4,6,13,1949,0,98115,47.6956,-122.303
400000,4,1.75,170,596,1.0,0,4,7,67,1958,0,98108,47.5525,-122.31299999999999
342000,3,3.0,116,115,2.0,0,3,7,20,2003,0,98144,47.5943,-122.296
490000,8,5.0,258,237,2.0,0,3,8,85,1997,0,98122,47.6086,-122.303
830000,3,2.5,310,603,2.0,0,4,8,49,1912,2001,98126,47.5442,-122.38
662990,3,1.75,114,331,1.5,0,5,7,0,1926,0,98116,47.5797,-122.405
349950,5,2.0,173,384,1.0,0,3,7,86,1952,2000,98118,47.5536,-122.28299999999999
550000,3,2.0,167,199,1.0,0,3,7,74,1922,0,98109,47.6273,-122.345
396000,3,1.75,215,521,1.0,0,4,6,105,1941,0,98106,47.5588,-122.36399999999999
635000,4,1.5,259,368,2.0,0,3,7,0,1911,0,98103,47.6638,-122.348
293000,3,1.0,94,704,1.0,0,3,7,0,1940,0,98133,47.7198,-122.352
775000,6,2.75,274,460,1.5,0,3,7,46,1916,0,98103,47.6684,-122.331
2250000,4,3.5,408,748,2.0,0,5,10,120,1922,0,98144,47.5744,-122.28299999999999
275000,3,1.25,113,414,1.5,0,4,7,0,1913,0,98118,47.5301,-122.271
445000,5,3.0,270,506,1.0,0,3,7,109,1951,0,98118,47.5572,-122.281
390000,3,1.5,148,1242,1.0,0,3,7,51,1970,0,98155,47.7674,-122.31
470000,3,2.25,204,902,2.0,0,3,8,0,1987,0,98155,47.7635,-122.286
467000,2,2.5,105,109,3.0,0,3,8,0,2007,0,98107,47.6713,-122.383
326000,3,2.5,164,145,3.0,0,3,7,0,2000,0,98125,47.7114,-122.301
561000,3,2.0,184,644,2.0,0,3,7,0,1916,1986,98136,47.5452,-122.39299999999999
600000,2,1.0,96,331,1.0,0,4,7,0,1919,1980,98112,47.619,-122.311
1265000,4,3.0,288,243,2.5,0,5,9,77,1906,0,98102,47.6272,-122.316
365000,3,1.5,151,764,1.0,0,3,7,32,1958,0,98155,47.7443,-122.32700000000001
520500,6,2.5,173,1320,1.0,0,5,7,22,1955,0,98133,47.7556,-122.352
799000,4,3.25,287,460,2.0,0,3,9,69,2005,0,98115,47.69,-122.29899999999999
800000,3,1.0,156,405,1.5,0,4,8,0,1906,0,98122,47.611999999999995,-122.292
360000,2,2.0,109,294,1.0,0,4,6,54,1945,0,98136,47.5275,-122.383
442500,6,2.5,258,965,1.0,0,3,7,129,1968,0,98177,47.7735,-122.37799999999999
620000,5,2.5,234,353,2.0,0,5,8,72,1929,0,98117,47.6848,-122.398
337000,3,1.75,129,552,1.0,0,4,7,64,1919,0,98108,47.5283,-122.321
252000,1,1.0,63,151,1.0,0,1,6,0,1910,1992,98116,47.5832,-122.399
445000,4,2.5,215,348,2.0,0,3,8,0,2008,0,98106,47.535,-122.348
469000,3,1.0,87,391,1.5,0,5,6,0,1948,0,98122,47.608999999999995,-122.307
780000,5,1.5,178,442,2.0,0,3,8,0,1905,0,98103,47.6845,-122.33200000000001
451555,2,1.0,121,416,1.0,0,3,6,0,1912,1971,98116,47.5655,-122.39399999999999
300000,2,1.0,88,750,1.0,0,3,6,0,1947,0,98155,47.7341,-122.3
490000,2,1.0,87,282,1.0,0,3,6,13,1925,0,98105,47.6698,-122.323
480000,6,3.75,270,465,2.0,0,3,7,0,1942,2003,98146,47.5122,-122.385
368000,2,2.0,86,153,1.0,0,3,7,24,2002,0,98199,47.6518,-122.4
545000,3,2.5,218,828,1.0,0,4,8,74,1952,0,98146,47.4922,-122.365
535000,4,2.5,249,1117,1.0,0,3,8,93,1968,0,98155,47.7657,-122.29
599950,3,2.5,245,458,2.0,0,3,8,0,2014,0,98118,47.5487,-122.272
531000,5,2.75,234,462,1.0,0,4,8,92,1955,0,98108,47.5593,-122.3
487250,4,2.0,155,299,1.5,0,3,7,13,1901,0,98103,47.6637,-122.346
301000,3,1.5,95,774,1.0,0,4,7,0,1967,0,98155,47.7654,-122.29700000000001
1175000,5,2.75,236,517,1.5,0,3,8,31,1923,0,98109,47.6416,-122.355
299000,4,2.5,179,276,2.0,0,3,7,0,2002,0,98178,47.4977,-122.226
400000,4,2.5,216,359,2.5,0,3,7,0,1999,0,98106,47.5305,-122.351
355000,3,1.0,114,497,1.0,0,4,7,17,1940,0,98133,47.7115,-122.355
712000,3,1.0,115,425,1.5,0,4,7,9,1900,0,98103,47.651,-122.34100000000001
443000,3,1.75,141,739,1.0,0,3,7,30,1967,0,98177,47.7768,-122.361
901000,4,3.25,144,375,1.0,0,3,7,0,1916,0,98126,47.5347,-122.38
552500,3,1.75,188,531,1.0,0,3,7,58,1958,0,98199,47.6592,-122.39299999999999
256000,2,1.0,79,460,1.0,0,3,6,0,1915,1945,98146,47.5133,-122.35600000000001
341000,3,1.5,158,655,1.5,0,4,7,0,1952,0,98155,47.7535,-122.314
950000,4,3.0,223,442,1.5,0,3,7,83,1919,0,98119,47.6453,-122.35799999999999
212000,4,2.0,173,690,1.0,0,5,6,83,1946,0,98178,47.495,-122.266
580000,4,2.75,214,617,1.5,0,3,7,57,1983,0,98177,47.7066,-122.359
465000,4,2.5,202,289,2.0,0,3,7,13,1994,0,98144,47.5726,-122.305
519000,4,1.0,151,580,1.5,0,5,6,0,1907,0,98118,47.5563,-122.28
240000,4,1.5,177,734,1.0,0,3,8,0,1955,0,98178,47.4961,-122.235
480000,3,2.5,217,828,1.0,0,5,7,94,1929,0,98133,47.7076,-122.337
587500,4,2.25,164,563,1.0,0,3,8,43,1951,0,98115,47.6955,-122.287
1315000,4,2.25,293,562,2.0,0,3,10,0,1905,0,98112,47.6255,-122.314
275000,2,1.0,109,603,1.0,0,4,6,0,1949,0,98133,47.7477,-122.34200000000001
